deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
d4a388db-0adb-4b03-bf0a-be50db73eabc,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-07-01 06:41:27,2022-07-31 18:59:32,2636285.0
508db59f-cd26-4e4c-bfcb-6a5987cfe6cd,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2021-09-16 05:24:27,2021-09-30 12:46:52,1236145.0
aafdb4f4-15b0-4c0e-8e00-376ba7992d1e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2021-12-01 11:00:19,2021-12-31 22:53:39,2634800.0
79aa49c6-a4dc-47af-a082-e18912b8b1cd,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-09-01 05:50:22,2022-09-30 19:03:49,2553207.0
5b6aa172-6258-41bf-809e-36ed820bb869,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-02-28 23:06:00,2022-03-31 20:18:02,2668322.0
14cd5684-c923-425c-b089-a975aa59b3d2,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-10-01 00:23:40,2022-10-31 20:33:37,2664597.0
8807f8e7-e61f-45af-882d-f66f954f866d,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2021-11-01 06:34:00,2021-11-30 22:50:14,2564174.0
91486dfb-c55e-48a2-9bc4-abc8764bef2c,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2021-10-01 10:44:40,2021-10-31 19:50:39,2624759.0
b0eaa3b2-7f50-49c7-b869-03b9ed3c686d,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-11-01 07:23:42,2022-11-30 22:59:48,2561766.0
37300a65-782b-4a1e-aea8-ba0340e8ec68,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-02-15 04:50:50,2022-02-28 17:10:15,1167565.0
d3e363a7-4053-41d0-9400-942a9345eaf3,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-08-01 04:49:39,2022-08-31 20:22:11,2647952.0
7430a522-a42e-4b9b-a547-9a09602e0e50,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2022-06-01 04:52:28,2022-06-30 18:51:54,2555966.0
a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,2021-12-31 23:21:59,2022-01-31 22:03:07,2673668.0
